,promo_on_not_on_promotion_7,promo_on_not_on_promotion_6,promo_on_not_on_promotion_5,promo_on_not_on_promotion_4,promo_on_not_on_promotion_3,promo_on_not_on_promotion_2,promo_on_not_on_promotion_1,promo_on_not_on_promotion_0,promo_on_Save_7,promo_on_Save_6,promo_on_Save_5,promo_on_Save_4,promo_on_Save_3,promo_on_Save_2,promo_on_Save_1,promo_on_Save_0,promo_on_Pts_7,promo_on_Pts_6,promo_on_Pts_5,promo_on_Pts_4,promo_on_Pts_3,promo_on_Pts_2,promo_on_Pts_1,promo_on_Pts_0,promo_on_PWP_7,promo_on_PWP_6,promo_on_PWP_5,promo_on_PWP_4,promo_on_PWP_3,promo_on_PWP_2,promo_on_PWP_1,promo_on_PWP_0,promo_on_Multi Buy_7,promo_on_Multi Buy_6,promo_on_Multi Buy_5,promo_on_Multi Buy_4,promo_on_Multi Buy_3,promo_on_Multi Buy_2,promo_on_Multi Buy_1,promo_on_Multi Buy_0,promo_on_Bogshp_7,promo_on_Bogshp_6,promo_on_Bogshp_5,promo_on_Bogshp_4,promo_on_Bogshp_3,promo_on_Bogshp_2,promo_on_Bogshp_1,promo_on_Bogshp_0,promo_on_3 for 2_7,promo_on_3 for 2_6,promo_on_3 for 2_5,promo_on_3 for 2_4,promo_on_3 for 2_3,promo_on_3 for 2_2,promo_on_3 for 2_1,promo_on_3 for 2_0,promo_on_2 For_7,promo_on_2 For_6,promo_on_2 For_5,promo_on_2 For_4,promo_on_2 For_3,promo_on_2 For_2,promo_on_2 For_1,promo_on_2 For_0,promo_on_1 NOT FOR USE: expanded promo as not week aligned_7,promo_on_1 NOT FOR USE: expanded promo as not week aligned_6,promo_on_1 NOT FOR USE: expanded promo as not week aligned_5,promo_on_1 NOT FOR USE: expanded promo as not week aligned_4,promo_on_1 NOT FOR USE: expanded promo as not week aligned_3,promo_on_1 NOT FOR USE: expanded promo as not week aligned_2,promo_on_1 NOT FOR USE: expanded promo as not week aligned_1,promo_on_1 NOT FOR USE: expanded promo as not week aligned_0,promo_on_0 NOT FOR USE: multiple promos_7,promo_on_0 NOT FOR USE: multiple promos_6,promo_on_0 NOT FOR USE: multiple promos_5,promo_on_0 NOT FOR USE: multiple promos_4,promo_on_0 NOT FOR USE: multiple promos_3,promo_on_0 NOT FOR USE: multiple promos_2,promo_on_0 NOT FOR USE: multiple promos_1,promo_on_0 NOT FOR USE: multiple promos_0,period_len_7,period_len_6,period_len_5,period_len_4,period_len_3,period_len_2,period_len_1,period_len_0,p_sdayct_7,p_sdayct_6,p_sdayct_5,p_sdayct_4,p_sdayct_3,p_sdayct_2,p_sdayct_1,p_sdayct_0,prev_p_sales_units_7,prev_p_sales_units_6,prev_p_sales_units_5,prev_p_sales_units_4,prev_p_sales_units_3,prev_p_sales_units_2,prev_p_sales_units_1,prev_p_sales_units_0,p_olmp_7,p_olmp_6,p_olmp_5,p_olmp_4,p_olmp_3,p_olmp_2,p_olmp_1,p_olmp_0,p_lmp_7,p_lmp_6,p_lmp_5,p_lmp_4,p_lmp_3,p_lmp_2,p_lmp_1,p_lmp_0,w_olmp_7,w_olmp_6,w_olmp_5,w_olmp_4,w_olmp_3,w_olmp_2,w_olmp_1,w_olmp_0,w_lmp_7,w_lmp_6,w_lmp_5,w_lmp_4,w_lmp_3,w_lmp_2,w_lmp_1,w_lmp_0,sdayct_7,sdayct_6,sdayct_5,sdayct_4,sdayct_3,sdayct_2,sdayct_1,sdayct_0,prev_sales_units_7,prev_sales_units_6,prev_sales_units_5,prev_sales_units_4,prev_sales_units_3,prev_sales_units_2,prev_sales_units_1,prev_sales_units_0
10,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,56.0,0.03571428571428571,7.357142857142857,70633.5,15002.910714285714,515319.0,110266.0,0.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,56.0,0.03571428571428571,7.357142857142857,70633.5,15002.910714285714,512852.0,109683.0,0.0,53.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,56.0,0.03571428571428571,7.357142857142857,70633.5,15002.910714285714,477032.0,101663.0,1.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,56.0,0.03571428571428571,7.357142857142857,70633.5,15002.910714285714,527119.0,112543.0,0.0,55.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,56.0,0.03571428571428571,7.357142857142857,70633.5,15002.910714285714,475511.0,99221.0,0.0,58.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,56.0,0.03571428571428571,7.357142857142857,70633.5,15002.910714285714,464297.0,96754.0,0.0,68.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,56.0,0.03571428571428571,7.357142857142857,70633.5,15002.910714285714,437822.0,88912.0,0.0,48.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0.0,7.357142857142857,65259.392857142855,14698.535714285714,484569.0,110210.0,0.0,41.0
11,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84.0,0.023809523809523808,2.380952380952381,74620.40476190476,8562.238095238095,530975.0,59300.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84.0,0.023809523809523808,2.380952380952381,74620.40476190476,8562.238095238095,528110.0,59655.0,0.0,13.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84.0,0.023809523809523808,2.380952380952381,74620.40476190476,8562.238095238095,559311.0,63189.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,28.0,0.03571428571428571,2.380952380952381,76185.89285714286,8625.25,524759.0,60232.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,28.0,0.03571428571428571,1.6071428571428572,76185.89285714286,8625.25,526722.0,59863.0,1.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,28.0,0.03571428571428571,1.6071428571428572,76185.89285714286,8625.25,534600.0,60276.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,28.0,0.03571428571428571,1.6071428571428572,76185.89285714286,8625.25,547124.0,61136.0,0.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.0,0.03571428571428571,1.6071428571428572,77529.33928571429,8107.071428571428,604071.0,62574.0,1.0,10.0
12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,56.0,0.0,15.642857142857142,70580.96428571429,8472.5,486105.0,58080.0,0.0,83.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,56.0,0.0,15.642857142857142,70580.96428571429,8472.5,432329.0,52256.0,0.0,66.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,56.0,0.0,15.642857142857142,70580.96428571429,8472.5,515838.0,61082.0,0.0,74.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,28.0,0.14285714285714285,15.642857142857142,73348.39285714286,8075.535714285715,494355.0,53471.0,1.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,28.0,0.14285714285714285,5.857142857142857,73348.39285714286,8075.535714285715,540994.0,58886.0,0.0,49.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,28.0,0.14285714285714285,5.857142857142857,73348.39285714286,8075.535714285715,485299.0,53685.0,3.0,43.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,28.0,0.14285714285714285,5.857142857142857,73348.39285714286,8075.535714285715,533107.0,60073.0,0.0,34.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84.0,0.023809523809523808,5.857142857142857,74620.40476190476,8562.238095238095,516283.0,59095.0,0.0,38.0
13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,28.0,0.0,31.035714285714285,67751.39285714286,5457.464285714285,454213.0,35874.0,0.0,254.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,42.0,0.09523809523809523,31.035714285714285,73714.14285714286,5107.952380952381,492585.0,33289.0,0.0,215.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,42.0,0.09523809523809523,49.23809523809524,73714.14285714286,5107.952380952381,526272.0,36145.0,1.0,347.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,42.0,0.09523809523809523,49.23809523809524,73714.14285714286,5107.952380952381,546943.0,36713.0,0.0,352.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,42.0,0.09523809523809523,49.23809523809524,73714.14285714286,5107.952380952381,566703.0,37869.0,0.0,368.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,42.0,0.09523809523809523,49.23809523809524,73714.14285714286,5107.952380952381,573627.0,41093.0,1.0,338.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,42.0,0.09523809523809523,49.23809523809524,73714.14285714286,5107.952380952381,389864.0,29425.0,2.0,382.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.07142857142857142,49.23809523809524,66951.21428571429,4624.642857142857,481629.0,33681.0,1.0,281.0
14,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.0,0.03571428571428571,23.5,77314.67857142857,5033.553571428572,534182.0,35192.0,0.0,143.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.0,0.03571428571428571,23.5,77314.67857142857,5033.553571428572,536543.0,36779.0,1.0,134.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.0,0.03571428571428571,23.5,77314.67857142857,5033.553571428572,577697.0,41548.0,0.0,147.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,28.0,0.0,23.5,79336.07142857143,5515.392857142857,537989.0,37312.0,0.0,172.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,28.0,0.0,35.57142857142857,79336.07142857143,5515.392857142857,552833.0,37442.0,0.0,264.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,28.0,0.0,35.57142857142857,79336.07142857143,5515.392857142857,550045.0,37720.0,0.0,238.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,28.0,0.0,35.57142857142857,79336.07142857143,5515.392857142857,580543.0,41957.0,0.0,217.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0.03571428571428571,35.57142857142857,78741.85714285714,6069.285714285715,544290.0,40701.0,0.0,277.0
15,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0.0,22.5,71864.07142857143,4910.392857142857,509309.0,34876.0,0.0,158.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0.0,22.5,71864.07142857143,4910.392857142857,453350.0,31235.0,0.0,136.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0.0,22.5,71864.07142857143,4910.392857142857,540115.0,36805.0,0.0,146.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,28.0,0.14285714285714285,22.5,76267.53571428571,5156.392857142857,513625.0,34201.0,1.0,190.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,28.0,0.14285714285714285,34.0,76267.53571428571,5156.392857142857,562288.0,37592.0,0.0,215.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,28.0,0.14285714285714285,34.0,76267.53571428571,5156.392857142857,504037.0,34947.0,3.0,248.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,28.0,0.14285714285714285,34.0,76267.53571428571,5156.392857142857,555541.0,37639.0,0.0,215.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.0,0.03571428571428571,34.0,77314.67857142857,5033.553571428572,541321.0,34057.0,0.0,274.0
16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,28.0,0.0,186.71428571428572,56367.25,16841.60714285714,375850.0,114237.0,0.0,1289.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,42.0,0.09523809523809523,186.71428571428572,60302.619047619046,18519.47619047619,404308.0,121566.0,0.0,1285.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,42.0,0.09523809523809523,169.85714285714286,60302.619047619046,18519.47619047619,431828.0,130589.0,1.0,1106.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,42.0,0.09523809523809523,169.85714285714286,60302.619047619046,18519.47619047619,442349.0,141307.0,0.0,1235.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,42.0,0.09523809523809523,169.85714285714286,60302.619047619046,18519.47619047619,459736.0,144836.0,0.0,1341.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,42.0,0.09523809523809523,169.85714285714286,60302.619047619046,18519.47619047619,470142.0,144578.0,1.0,1348.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,42.0,0.09523809523809523,169.85714285714286,60302.619047619046,18519.47619047619,324347.0,94942.0,2.0,1298.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.07142857142857142,169.85714285714286,56006.92857142857,15568.92857142857,404212.0,111098.0,1.0,806.0
17,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,0.0,110.54285714285714,59876.54285714286,17829.542857142857,414977.0,129208.0,0.0,833.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,0.0,110.54285714285714,59876.54285714286,17829.542857142857,378535.0,106050.0,0.0,847.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,0.0,110.54285714285714,59876.54285714286,17829.542857142857,439589.0,137331.0,0.0,668.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,28.0,0.14285714285714285,110.54285714285714,62726.607142857145,18697.321428571428,422894.0,124932.0,1.0,932.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,28.0,0.14285714285714285,149.92857142857142,62726.607142857145,18697.321428571428,461520.0,138360.0,0.0,1012.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,28.0,0.14285714285714285,149.92857142857142,62726.607142857145,18697.321428571428,417679.0,121305.0,3.0,1107.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,28.0,0.14285714285714285,149.92857142857142,62726.607142857145,18697.321428571428,454252.0,138928.0,0.0,949.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0.03571428571428571,149.92857142857142,62000.92857142857,18911.14285714286,440694.0,134684.0,0.0,1130.0
18,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0.07142857142857142,138.25,69505.82142857143,19546.321428571428,485676.0,139909.0,0.0,990.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0.07142857142857142,138.25,69505.82142857143,19546.321428571428,483556.0,138979.0,0.0,903.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0.07142857142857142,138.25,69505.82142857143,19546.321428571428,447881.0,130814.0,1.0,999.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,28.0,0.0,138.25,62937.5,19283.178571428572,491610.0,148052.0,0.0,979.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,28.0,0.0,115.64285714285714,62937.5,19283.178571428572,439625.0,135107.0,0.0,896.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,28.0,0.0,115.64285714285714,62937.5,19283.178571428572,429507.0,131544.0,0.0,799.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,28.0,0.0,115.64285714285714,62937.5,19283.178571428572,401508.0,125226.0,0.0,809.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.0,0.0,115.64285714285714,59305.482142857145,17277.910714285714,463047.0,131732.0,0.0,734.0
19,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,0.0,64.88571428571429,59876.54285714286,17829.542857142857,414977.0,129208.0,0.0,520.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,0.0,64.88571428571429,59876.54285714286,17829.542857142857,378535.0,106050.0,0.0,501.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,0.0,64.88571428571429,59876.54285714286,17829.542857142857,439589.0,137331.0,0.0,390.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,28.0,0.14285714285714285,64.88571428571429,62726.607142857145,18697.321428571428,422894.0,124932.0,1.0,584.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,28.0,0.14285714285714285,102.10714285714286,62726.607142857145,18697.321428571428,461520.0,138360.0,0.0,665.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,28.0,0.14285714285714285,102.10714285714286,62726.607142857145,18697.321428571428,417679.0,121305.0,3.0,766.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,28.0,0.14285714285714285,102.10714285714286,62726.607142857145,18697.321428571428,454252.0,138928.0,0.0,613.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0.03571428571428571,102.10714285714286,62000.92857142857,18911.14285714286,440694.0,134684.0,0.0,815.0
20,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.0,0.05357142857142857,77.875,86133.03571428571,798.6071428571429,620414.0,5171.0,0.0,586.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.0,0.05357142857142857,77.875,86133.03571428571,798.6071428571429,617293.0,5242.0,0.0,474.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.0,0.05357142857142857,77.875,86133.03571428571,798.6071428571429,573699.0,4996.0,1.0,491.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,28.0,0.0,77.875,81487.53571428571,733.1428571428571,633790.0,5872.0,0.0,488.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,28.0,0.0,73.85714285714286,81487.53571428571,733.1428571428571,569617.0,5115.0,0.0,566.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,28.0,0.0,73.85714285714286,81487.53571428571,733.1428571428571,556226.0,4825.0,0.0,509.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,28.0,0.0,73.85714285714286,81487.53571428571,733.1428571428571,522018.0,4716.0,0.0,494.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.0,0.0,73.85714285714286,75905.92857142857,677.4642857142857,589806.0,4973.0,0.0,499.0
21,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.0,0.03571428571428571,70.08928571428571,81557.05357142857,791.1785714285714,564048.0,5326.0,0.0,491.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.0,0.03571428571428571,70.08928571428571,81557.05357142857,791.1785714285714,567797.0,5525.0,1.0,488.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.0,0.03571428571428571,70.08928571428571,81557.05357142857,791.1785714285714,612998.0,6247.0,0.0,503.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,28.0,0.0,70.08928571428571,83938.03571428571,913.4285714285714,569020.0,6281.0,0.0,549.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,28.0,0.0,80.14285714285714,83938.03571428571,913.4285714285714,583826.0,6449.0,0.0,585.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,28.0,0.0,80.14285714285714,83938.03571428571,913.4285714285714,581383.0,6382.0,0.0,518.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,28.0,0.0,80.14285714285714,83938.03571428571,913.4285714285714,616036.0,6464.0,0.0,548.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.0,0.05357142857142857,80.14285714285714,86133.03571428571,798.6071428571429,579253.0,5738.0,0.0,593.0
22,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.0,0.0,70.01785714285714,78201.44642857143,852.0178571428571,538615.0,5570.0,0.0,481.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.0,0.0,70.01785714285714,78201.44642857143,852.0178571428571,479303.0,5282.0,0.0,456.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.0,0.0,70.01785714285714,78201.44642857143,852.0178571428571,570862.0,6058.0,0.0,461.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,28.0,0.14285714285714285,70.01785714285714,80534.67857142857,889.25,541784.0,6042.0,1.0,546.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,28.0,0.14285714285714285,73.0,80534.67857142857,889.25,593666.0,6214.0,0.0,489.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,28.0,0.14285714285714285,73.0,80534.67857142857,889.25,532850.0,6134.0,3.0,493.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,28.0,0.14285714285714285,73.0,80534.67857142857,889.25,586671.0,6509.0,0.0,516.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.0,0.03571428571428571,73.0,81557.05357142857,791.1785714285714,569915.0,5463.0,0.0,546.0
23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,28.0,0.03571428571428571,35.857142857142854,69093.10714285714,14691.285714285714,469608.0,99766.0,0.0,295.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,28.0,0.03571428571428571,35.857142857142854,69093.10714285714,14691.285714285714,471867.0,101455.0,1.0,278.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,28.0,0.03571428571428571,35.857142857142854,69093.10714285714,14691.285714285714,510879.0,108366.0,0.0,231.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,28.0,0.0,35.857142857142854,70518.10714285714,14333.357142857143,478428.0,96873.0,0.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,28.0,0.0,41.17857142857143,70518.10714285714,14333.357142857143,491873.0,98402.0,0.0,238.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,28.0,0.0,41.17857142857143,70518.10714285714,14333.357142857143,488939.0,98826.0,0.0,275.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,28.0,0.0,41.17857142857143,70518.10714285714,14333.357142857143,515267.0,107233.0,0.0,282.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0.03571428571428571,41.17857142857143,69309.46428571429,15501.67857142857,477203.0,107788.0,0.0,358.0
24,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0.07142857142857142,73.0,69505.82142857143,19546.321428571428,485676.0,139909.0,0.0,554.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0.07142857142857142,73.0,69505.82142857143,19546.321428571428,483556.0,138979.0,0.0,452.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0.07142857142857142,73.0,69505.82142857143,19546.321428571428,447881.0,130814.0,1.0,514.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,28.0,0.0,73.0,62937.5,19283.178571428572,491610.0,148052.0,0.0,524.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,28.0,0.0,60.17857142857143,62937.5,19283.178571428572,439625.0,135107.0,0.0,490.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,28.0,0.0,60.17857142857143,62937.5,19283.178571428572,429507.0,131544.0,0.0,417.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,28.0,0.0,60.17857142857143,62937.5,19283.178571428572,401508.0,125226.0,0.0,383.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.0,0.0,60.17857142857143,59305.482142857145,17277.910714285714,463047.0,131732.0,0.0,395.0
25,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,0.0,34.81428571428572,59876.54285714286,17829.542857142857,414977.0,129208.0,0.0,279.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,0.0,34.81428571428572,59876.54285714286,17829.542857142857,378535.0,106050.0,0.0,265.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,0.0,34.81428571428572,59876.54285714286,17829.542857142857,439589.0,137331.0,0.0,213.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,28.0,0.14285714285714285,34.81428571428572,62726.607142857145,18697.321428571428,422894.0,124932.0,1.0,304.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,28.0,0.14285714285714285,58.535714285714285,62726.607142857145,18697.321428571428,461520.0,138360.0,0.0,360.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,28.0,0.14285714285714285,58.535714285714285,62726.607142857145,18697.321428571428,417679.0,121305.0,3.0,466.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,28.0,0.14285714285714285,58.535714285714285,62726.607142857145,18697.321428571428,454252.0,138928.0,0.0,371.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0.03571428571428571,58.535714285714285,62000.92857142857,18911.14285714286,440694.0,134684.0,0.0,442.0
